Eid,Id,Value_1,Value_2,Identity
3.3_exercise_2,730,0,0,[(-A + B)*(B - D)]-1/2*[-(-A + C)**2 + (B - C)**2]-1/2*[(-A + B)*(-A + [-D + 2*[C/2 + [B + C - D]/2]])]
3.3_exercise_2,731,1,1,[(-A + B)*(B - D)]-1/2*[-(-A + C)**2 + (B - C)**2]-1/2*[(-A + B)*(B - [-C + 2*[D/2 + [-C + 2*[A/2 + D/2]]/2]])]
3.3_exercise_2,737,1,0,[(-A + B)*(B - D)]-1/2*[-(-A + C)**2 + (B - C)**2]-1/2*[(-A + B)*(B - [-[2*C - D] + 2*(A/2 + D/2)])]
3.3_exercise_2,743,1,1,[(-A + B)*(B - D)]-1/2*[-(-A + C)**2 + (B - C)**2]-1/2*[(-A + B)*(B - [-C + 2*[A/2 - C/2 + D/2 + D/2]])]
3.3_exercise_2,748,0,0,[(-A + B)*(B - D)]-1/2*[-(-A + C)**2 + (B - C)**2]-1/2*[(-A + B)*(-A + [-2*D + 3*[B/3 + 2*C/3]])]
3.3_exercise_2,749,1,1,[(-A + B)*(B - D)]-1/2*[-(-A + C)**2 + (B - C)**2]-1/2*[(-A + B)*(B - [D-C+[-C+A+D]])]
3.3_exercise_2,751,1,1,[(-A + B)*(B - D)]-1/2*[-(-A + C)**2 + (B - C)**2]-1/2*[(-A + B)*(B - [D-C+[-C+2*[A/2+D/2]]])]
3.3_exercise_2,754,0,0,[(-A + B)*(B - D)]-1/2*[-(-A + C)**2 + (B - C)**2]-1/2*[(-A + B)*(-A + [C - 2*D + 2*[B/2 + C/2]])]
3.3_exercise_2,755,1,1,[(-A + B)*(B - D)]-1/2*[-(-A + C)**2 + (B - C)**2]-1/2*[(-A + B)*(B - [A - C - C + 2*D])]
3.3_exercise_2,759,0,0,[-2*(-A + B)*(-C + D) + (B - C)**2]+[(-A + B)**2 - (-A + C)**2]-2*[(-A + B)*(B - D)]
3.3_exercise_2,763,0,0,[(-A + B)*(-C + D)]-1/2*[-(-A + C)**2 + (B - C)**2]-[(-A + B)*(-[A/2 + B - D/2] + [B/2 + D/2])]
3.3_exercise_2,766,0,0,[(-A + B)*(-C + D)]-1/2*[-(-A + C)**2 + (B - C)**2]-[(-A + B)*(-[B/2 + [A + B - D]/2] + [B/2 + D/2])]
3.3_exercise_2,784,0,0,[(-A + B)*(-C + D)]-1/2*[-(-A + C)**2 + (B - C)**2]-[(-A + B)*(-[A/2 + [2*B - D]/2] + [B/2 + D/2])]
3.3_exercise_2,788,0,0,[(-A + B)*(-C + D)]-1/2*[-(-A + C)**2 + (B - C)**2]-[(-A + B)*(-[A/2 + B/2 + B/2 - D/2] + [B/2 + D/2])]
3.3_exercise_2,792,1,1,[(-A + B)*(-C + D)]-1/2*[-(-A + C)**2 + (B - C)**2]-1/2*[(-A + B)*(D - [2*B - [-A + B + D]])]
3.3_exercise_2,793,1,1,[(-A + B)*(-C + D)]-1/2*[-(-A + C)**2 + (B - C)**2]-1/2*[(-A + B)*(D - [A - B + 2*B - D])]
3.3_exercise_2,798,1,1,[(-A + B)*(-C + D)]-1/2*[-(-A + C)**2 + (B - C)**2]-1/2*[(-A + B)*(D - [A + 2*B - 2*[B/2 + D/2]])]
3.3_exercise_2,809,0,0,[(-A + B)*(-C + D)]-1/2*[-(-A + C)**2 + (B - C)**2]-[(-A + B)*(-B + [-A/2 + B/2 + D])]
3.3_exercise_2,810,0,0,[(-A + B)*(-C + D)]-1/2*[-(-A + C)**2 + (B - C)**2]-1/2*[(-A + B)*(B - [-D + 2*[A/2 + B - D/2]])]
3.3_exercise_2,844,1,1,[(-A + B)*(-C + D)]-1/2*[-(-A + C)**2 + (B - C)**2]-1/2*[(-A + B)*(B - [A + B + B - D - D])]
3.3_exercise_2,847,0,0,[(-A + B)*(-C + D)]-1/2*[-(-A + C)**2 + (B - C)**2]-[(-A + B)*(-B + [-A/2 + B/2 + D/2 + D/2])]
3.3_exercise_2,849,0,0,[(-A + B)*(-C + D)]-1/2*[-(-A + C)**2 + (B - C)**2]-1/2*[(-A + B)*(B - [A + B - [-B + 2*D]])]
3.3_exercise_2,850,0,0,[(-A + B)*(-C + D)]-1/2*[-(-A + C)**2 + (B - C)**2]-1/2*[(-A + B)*(-A + [-B + 2*D])]
3.3_exercise_2,853,0,0,[(-A + B)*(-C + D)]-1/2*[-(-A + C)**2 + (B - C)**2]-[(-A + B)*(-B + [D/2 + [-A + B + D]/2])]
3.3_exercise_2,854,0,0,[-2*(-A + B)*(B - D) + (B - C)**2]+[(-A + B)**2 - (-A + C)**2]-2*[(-A + B)*(-C + D)]
3.3_exercise_20,3,1,0,[-(A - [-C + 2*[[A/2 + H/2]/2 + N/2]])*(A - H) + 2*(A - N)*(C - H)]+2*[([A/2 + H/2] - C)*([A/2 + H/2] - N)]
3.3_exercise_20,4,1,0,[-(A - [A/2 - C + H/2 + N])*(A - H) + 2*(A - N)*(C - H)]+2*[([A/2 + H/2] - C)*([A/2 + H/2] - N)]
3.3_exercise_20,5,1,0,[-(A - [-2*C + H + 2*N])*(A - H) + 4*(A - N)*(C - H)]+4*[([A/2 + H/2] - C)*([A/2 + H/2] - N)]
3.3_exercise_20,7,0,1,[-(A - H)*(C - [-A/2 + H/2 + N]) + 2*(A - N)*(C - H)]+2*[([A/2 + H/2] - C)*([A/2 + H/2] - N)]
3.3_exercise_20,11,0,0,[-(A - H)*(-[[A/2 + H/2]/2 + N/2] + [A/2 + C/2]) + (A - N)*(C - H)]+[([A/2 + H/2] - C)*([A/2 + H/2] - N)]
3.3_exercise_20,13,0,1,[-(A - H)*(C - [A/2 + [-2*A + H + 2*N]/2]) + 2*(A - N)*(C - H)]+2*[([A/2 + H/2] - C)*([A/2 + H/2] - N)]
3.3_exercise_20,14,1,0,[-(A - H)*(C - [-A + A/2 + H/2 + N]) + 2*(A - N)*(C - H)]+2*[([A/2 + H/2] - C)*([A/2 + H/2] - N)]
3.3_exercise_20,33,0,0,[(A - N)*(C - H) + (-C + [A/2 + H/2])*([A/2 + H/2] - N)]-1/2*[(A - H)*(-[-A/2 + H/2 + N] + C)]
3.3_exercise_20,35,0,1,[(A - N)*(C - H) + ([A/2 + H/2] - C)*([A/2 + H/2] - N)]-1/2*[(A - H)*(C - [-A + 2*[[A/2 + H/2]/2 + N/2]])]
3.3_exercise_20,38,1,0,[(A - N)*(C - H) + (-C + [A/2 + H/2])*([A/2 + H/2] - N)]-1/2*[(A - H)*(C - [A/2 + [-2*A + H + 2*N]/2])]
3.3_exercise_20,39,0,1,[(A - N)*(C - H) + ([A/2 + H/2] - C)*([A/2 + H/2] - N)]-1/2*[(A - H)*(C - [-A + A/2 + H/2 + N])]
3.3_exercise_20,41,1,0,[(A - N)*(C - H) + ([A/2 + H/2] - C)*([A/2 + H/2] - N)]-1/2*[(A - H)*(-[A/2 + H/2] + [A + C - N])]
3.3_exercise_20,42,0,0,[(A - N)*(C - H) + ([A/2 + H/2] - C)*([A/2 + H/2] - N)]-1/2*[(A - H)*(-[A/2 + H/2] + [2*[A/2 + C/2] - N])]
3.3_exercise_20,43,0,0,[(A - N)*(C - H) + (-C + [A/2 + H/2])*([A/2 + H/2] - N)]-1/2*[(A - [[A - 2*C + 2*N]/2 + H/2])*(A - H)]
3.3_exercise_20,48,0,0,[(A - N)*(C - H) + (-C + [A/2 + H/2])*([A/2 + H/2] - N)]-1/4*[(A - H)*([A + 2*C - 2*N] - H)]
3.3_exercise_20,50,0,0,[(A - H)*([A/2 + C - H/2] - N)]-2*[([A/2 + H/2] - C)*([A/2 + H/2] - N)]-2*[(A - N)*(C - H)]
3.3_exercise_20,52,0,0,[(A - H)*(-[[A/2 + H/2]/2 + N/2] + [A/2 + C/2])]-[([A/2 + H/2] - C)*([A/2 + H/2] - N)]-[(A - N)*(C - H)]
3.3_exercise_20,54,0,0,[(A - H)*(C - [A/2 + [-2*A + H + 2*N]/2])]-2*[([A/2 + H/2] - C)*([A/2 + H/2] - N)]-2*[(A - N)*(C - H)]
3.3_exercise_20,56,0,0,[(A - H)*([A - [A/2 + H/2] + C] - N)]-2*[([A/2 + H/2] - C)*([A/2 + H/2] - N)]-2*[(A - N)*(C - H)]
3.3_exercise_20,57,0,0,[(A - H)*(-[A/2 + H/2] + [A + C - N])]-2*[([A/2 + H/2] - C)*([A/2 + H/2] - N)]-2*[(A - N)*(C - H)]
3.3_exercise_20,59,0,0,[(A - N)*(C - H)]+[([A/2 + H/2] - C)*([A/2 + H/2] - N)]-1/2*[(A - [[A - 2*C + 2*N]/2 + H/2])*(A - H)]
3.3_exercise_20,61,0,0,[(A - N)*(C - H)]+[([A/2 + H/2] - C)*([A/2 + H/2] - N)]-1/2*[(A - [-C + 2*[[A/2 + H/2]/2 + N/2]])*(A - H)]
3.3_exercise_20,62,0,0,[(A - N)*(C - H)]+[([A/2 + H/2] - C)*([A/2 + H/2] - N)]-1/2*[(A - [A/2 - C + H/2 + N])*(A - H)]
3.3_exercise_20,64,0,0,[(A - N)*(C - H)]+[([A/2 + H/2] - C)*([A/2 + H/2] - N)]-1/4*[(A - H)*([A + 2*C - 2*N] - H)]
3.3_exercise_21,1,0,0,[(A - D)*(-C + [B/2 + D/2]) + 2*(A - [B/2 + D/2])*(C - [A/2 + D/2])]+[(A - B)*(A - C)]
3.3_exercise_21,2,1,0,[(A - B)*(A - C) + 2*(A - [B/2 + D/2])*(C - [A/2 + D/2])]+[(A - D)*(-C + [B/2 + D/2])]
3.3_exercise_21,3,0,0,[(A - B)*(A - C) + (A - D)*(-C + [B/2 + D/2])]+2*[(A - [B/2 + D/2])*(C - [A/2 + D/2])]
3.3_exercise_21,4,0,0,[(A - D)*(-C + [B/2 + D/2])]+[(A - B)*(A - C)]+2*[(A - [B/2 + D/2])*(C - [A/2 + D/2])]
3.3_exercise_22,14,0,0,[(-B + C)*(C - D)]-[-(-[B - C + D] + F)*(-C + F) + (-B + F)*(-D + F)]
3.3_exercise_22,18,0,0,[-(-B + F)*(-D + F) + (-D + [2*[C/2 + F/2] - B])*(-C + F)]+[(-B + C)*(C - D)]
3.3_exercise_22,32,0,0,[([-B + C + F] - D)*(-C + F)]+[(-B + C)*(C - D)]-[(-B + F)*(-D + F)]
3.3_exercise_22,38,0,0,[(-B + F)*(-D + F)]-[(-B + C)*(C - D)]-[(-[B - C + D] + F)*(-C + F)]
3.3_exercise_22,40,0,0,[(-B + F)*(-D + F)]-[(-B + C)*(C - D)]-[(-C + F)*(-[2*[B/2 + D/2] - C] + F)]
3.3_exercise_23,12,1,0,[2*(-A + B)*(B - C) + (-[A - 2*C + 2*K] + K)*(-B + K)]+2*[(A - [A + C - [B - C + K]])*(-B + [A/2 + K/2])]
3.3_exercise_23,29,1,0,[2*(-A + B)*(B - C) + (-[A - 2*C + 2*K] + K)*(-B + K)]+2*[(-B + [A/2 + K/2])*(-C + [B - C + K])]
3.3_exercise_23,30,1,0,[2*(-A + B)*(B - C) + (-[A - 2*C + 2*K] + K)*(-B + K)]+4*[(-B + [A/2 + K/2])*(-C + [B/2 + K/2])]
3.3_exercise_23,35,1,0,[2*(-A + B)*(B - C) + (-[A - 2*C + 2*K] + K)*(-B + K)]+4*[(-B + [A/2 + K/2])*(-C + [A/2 + [-A + B + K]/2])]
3.3_exercise_23,36,1,0,[2*(-A + B)*(B - C) + (-[A - 2*C + 2*K] + K)*(-B + K)]+4*[(-B + [A/2 + K/2])*(-C + [-A/2 + 3*[A/3 + B/3 + K/3]/2])]
3.3_exercise_23,61,1,0,[(-A + B)*(B - C) + ([-A/2 + C + K/2] - K)*(-B + K)]+2*[(-B + [A/2 + K/2])*(-[A/2 + C/2] + [A/2 + B/2 - C/2 + K/2])]
3.3_exercise_23,73,1,0,[(-A + B)*(B - C) + ([-A/2 + C + K/2] - K)*(-B + K)]+2*[(-B + [A/2 + K/2])*(-[A/2 + C/2] + [A/2 + [B - C + K]/2])]
3.3_exercise_23,74,1,0,[(-A + B)*(B - C) + ([-A/2 + C + K/2] - K)*(-B + K)]+2*[(-B + [A/2 + K/2])*(-[A/2 + C/2] + [-C/2 + 3*[A/3 + B/3 + K/3]/2])]
3.3_exercise_23,98,0,0,[(-C + [A - [A - B + C] + K])*(-B + [A/2 + K/2]) + ([-A/2 + C + K/2] - K)*(-B + K)]+[(-A + B)*(B - C)]
3.3_exercise_23,106,0,0,[2*(-B + [A/2 + K/2])*(-[A/2 - B/2 + C] + [A/2 + K/2]) + ([-A/2 + C + K/2] - K)*(-B + K)]+[(-A + B)*(B - C)]
3.3_exercise_23,108,0,0,[2*(-B + [A/2 + K/2])*(-[C/2 + [A - B + C]/2] + [A/2 + K/2]) + ([-A/2 + C + K/2] - K)*(-B + K)]+[(-A + B)*(B - C)]
3.3_exercise_23,110,0,0,[2*(-B + [A/2 + K/2])*(-[A/2 - B/2 + C/2 + C/2] + [A/2 + K/2]) + ([-A/2 + C + K/2] - K)*(-B + K)]+[(-A + B)*(B - C)]
3.3_exercise_23,112,0,0,[2*(-B + [A/2 + K/2])*(-[A/2 + C - K/2] + [A/2 + B/2]) + ([-A/2 + C + K/2] - K)*(-B + K)]+[(-A + B)*(B - C)]
3.3_exercise_23,114,0,0,[2*(-B + [A/2 + K/2])*(-[C/2 + [A + C - K]/2] + [A/2 + B/2]) + ([-A/2 + C + K/2] - K)*(-B + K)]+[(-A + B)*(B - C)]
3.3_exercise_23,124,0,0,[2*(-B + [A/2 + K/2])*(-[A/2 + C/2] + [A/2 + B/2 - C/2 + K/2]) + ([-A/2 + C + K/2] - K)*(-B + K)]+[(-A + B)*(B - C)]
3.3_exercise_23,132,1,0,[(-C + [A + 2*[B/2 + K/2] - 2*(A/2 + C/2)])*(-B + [A/2 + K/2]) + ([-A/2 + C + K/2] - K)*(-B + K)]+[(-A + B)*(B - C)]
3.3_exercise_23,137,0,1,[(A - [A + 2*C - 2*[B/2 + K/2]])*(-B + [A/2 + K/2]) + ([-A/2 + C + K/2] - K)*(-B + K)]+[(-A + B)*(B - C)]
3.3_exercise_23,143,1,0,[(-C + [B - C + K])*(-B + [A/2 + K/2]) + ([-A/2 + C + K/2] - K)*(-B + K)]+[(-A + B)*(B - C)]
3.3_exercise_23,146,1,0,[2*(-B + [A/2 + K/2])*(-C + [B/2 + K/2]) + ([-A/2 + C + K/2] - K)*(-B + K)]+[(-A + B)*(B - C)]
3.3_exercise_23,148,0,0,[2*(-B + [A/2 + K/2])*(-[A/2 + C/2] + [B/2 + [A - C + K]/2]) + ([-A/2 + C + K/2] - K)*(-B + K)]+[(-A + B)*(B - C)]
3.3_exercise_23,154,0,0,[2*(-B + [A/2 + K/2])*(-[A/2 + C/2] + [-C/2 + 3*[A/3 + B/3 + K/3]/2]) + ([-A/2 + C + K/2] - K)*(-B + K)]+[(-A + B)*(B - C)]
3.3_exercise_23,156,0,1,[2*(-B + [A/2 + K/2])*(-C + [A/2 + [-A + B + K]/2]) + ([-A/2 + C + K/2] - K)*(-B + K)]+[(-A + B)*(B - C)]
3.3_exercise_23,183,0,0,[(-A + B)*(B - C) + (-C + [A + B - [A + C - K]])*(-B + [A/2 + K/2])]+[(-B + K)*([-A/2 + C + K/2] - K)]
3.3_exercise_23,206,0,0,[(-A + B)*(B - C) + 2*(-B + [A/2 + K/2])*(-[A/2 + C - K/2] + [A/2 + B/2])]+1/2*[(-B + K)*(-[A - 2*C + 2*K] + K)]
3.3_exercise_23,210,0,0,[(-A + B)*(B - C) + 2*(-B + [A/2 + K/2])*(-[C/2 + [A + C - K]/2] + [A/2 + B/2])]+[(-B + K)*([-A/2 + C + K/2] - K)]
3.3_exercise_23,212,0,0,[(-A + B)*(B - C) + 2*(-B + [A/2 + K/2])*(-[A/2 + C/2 + C/2 - K/2] + [A/2 + B/2])]+1/2*[(-B + K)*(-[A - 2*C + 2*K] + K)]
3.3_exercise_23,230,0,1,[(-A + B)*(B - C) + 2*(-B + [A/2 + K/2])*(-[A/2 + C/2] + [A/2 + B/2 - C/2 + K/2])]+1/2*[(-B + K)*(-[A - 2*C + 2*K] + K)]
3.3_exercise_23,245,0,0,[(-A + B)*(B - C) + (-A + [-2*C + 2*[A/2 + B/2] + K])*(-B + [A/2 + K/2])]+1/2*[(-B + K)*(-[A - 2*C + 2*K] + K)]
3.3_exercise_23,254,0,0,[(-A + B)*(B - C) + (-C + [B - C + K])*(-B + [A/2 + K/2])]+1/2*[(-B + K)*(-[A - 2*C + 2*K] + K)]
3.3_exercise_23,257,0,0,[(-A + B)*(B - C) + 2*(-B + [A/2 + K/2])*(-C + [B/2 + K/2])]+1/2*[(-B + K)*(-[A - 2*C + 2*K] + K)]
3.3_exercise_23,267,0,0,[(-A + B)*(B - C) + 2*(-B + [A/2 + K/2])*(-[A/2 + C/2] + [A/2 + [B - C + K]/2])]+[(-B + K)*([-A/2 + C + K/2] - K)]
3.3_exercise_23,270,0,0,[(-A + B)*(B - C) + 2*(-B + [A/2 + K/2])*(-[A/2 + C/2] + [-C/2 + 3*[A/3 + B/3 + K/3]/2])]+[(-B + K)*([-A/2 + C + K/2] - K)]
3.3_exercise_23,273,0,0,[(-A + B)*(B - C) + 2*(-B + [A/2 + K/2])*(-C + [A/2 + [-A + B + K]/2])]+[(-B + K)*([-A/2 + C + K/2] - K)]
3.3_exercise_23,275,0,0,[(-A + B)*(B - C) + 2*(-B + [A/2 + K/2])*(-C + [-A/2 + 3*[A/3 + B/3 + K/3]/2])]+1/2*[(-B + K)*(-[A - 2*C + 2*K] + K)]
3.3_exercise_23,361,0,0,[(-B + [A/2 + K/2])*(-C + [-A + A + B - C + K])]+[(-A + B)*(B - C)]+1/2*[(-B + K)*(-[A - 2*C + 2*K] + K)]
3.3_exercise_23,374,0,0,[(-B + [A/2 + K/2])*(-[C/2 + [A + C - K]/2] + [A/2 + B/2])]+1/2*[(-A + B)*(B - C)]+1/4*[(-B + K)*(-[A - 2*C + 2*K] + K)]
3.3_exercise_23,389,0,0,[(-B + [A/2 + K/2])*(-C + [B - C + K])]+[(-A + B)*(B - C)]+1/2*[(-B + K)*(-[A - 2*C + 2*K] + K)]
3.3_exercise_23,390,0,0,[(-B + [A/2 + K/2])*(-C + [B/2 + K/2])]+1/2*[(-A + B)*(B - C)]+1/4*[(-B + K)*(-[A - 2*C + 2*K] + K)]
3.3_exercise_23,393,0,0,[(-B + [A/2 + K/2])*(-[A/2 + C/2] + [A/2 + [B - C + K]/2])]+1/2*[(-A + B)*(B - C)]+1/4*[(-B + K)*(-[A - 2*C + 2*K] + K)]
3.3_exercise_23,396,0,0,[(-B + [A/2 + K/2])*(-C + [-A/2 + 3*[A/3 + B/3 + K/3]/2])]+1/2*[(-A + B)*(B - C)]+1/4*[(-B + K)*(-[A - 2*C + 2*K] + K)]
3.3_exercise_23,398,0,0,[(-B + [A/2 + K/2])*(-[A/2 - B/2 + C] + [A/2 + K/2])]+1/2*[(-A + B)*(B - C)]+1/4*[(-B + K)*(-[A - 2*C + 2*K] + K)]
3.3_exercise_23,399,0,0,[(-B + [A/2 + K/2])*(-[C/2 + [A - B + C]/2] + [A/2 + K/2])]+1/2*[(-A + B)*(B - C)]+1/4*[(-B + K)*(-[A - 2*C + 2*K] + K)]
3.3_exercise_23,400,0,0,[(-B + [A/2 + K/2])*(-[A/2 - B/2 + C/2 + C/2] + [A/2 + K/2])]+1/2*[(-A + B)*(B - C)]+1/4*[(-B + K)*(-[A - 2*C + 2*K] + K)]
3.3_exercise_23,413,0,0,[(-B + [A/2 + K/2])*(-[A/2 + C - K/2] + [A/2 + B/2])]+1/2*[(-A + B)*(B - C)]+1/2*[(-B + K)*([-A/2 + C + K/2] - K)]
3.3_exercise_23,415,1,1,[(-B + [A/2 + K/2])*(-[A/2 + C/2 + C/2 - K/2] + [A/2 + B/2])]+1/2*[(-A + B)*(B - C)]+1/2*[(-B + K)*([-A/2 + C + K/2] - K)]
3.3_exercise_23,425,0,0,[(-A + [B - 2*C + 2*[A/2 + K/2]])*(-B + [A/2 + K/2])]+[(-A + B)*(B - C)]+[(-B + K)*([-A/2 + C + K/2] - K)]
3.3_exercise_23,434,0,0,[(-B + [A/2 + K/2])*(-[A/2 + C/2] + [-C/2 + 3*[A/3 + B/3 + K/3]/2])]+1/2*[(-A + B)*(B - C)]+1/2*[(-B + K)*([-A/2 + C + K/2] - K)]
3.3_exercise_23,702,1,1,[(-B + [A/2 + K/2])*(-[A/2 + C/2] + [A/2 + B/2 - C/2 + K/2])]+1/2*[(-A + B)*(B - C)]-1/4*[(A - K)*(-B + K)]-1/2*[(-B + K)*(-C + K)]
3.3_exercise_23,706,1,0,[(-A + [-2*C + 2*[A/2 + B/2] + K])*(-B + [A/2 + K/2])]+[(-A + B)*(B - C)]-1/2*[(A - K)*(-B + K)]-[(-B + K)*(-C + K)]
3.3_exercise_23,710,0,0,[(-B + [A/2 + K/2])*(-C + [B/2 + K/2])]+1/2*[(-A + B)*(B - C)]-1/4*[(A - K)*(-B + K)]-1/2*[(-B + K)*(-C + K)]
3.3_exercise_23,712,0,0,[(-B + [A/2 + K/2])*(-[A/2 + C/2] + [[A + B - C]/2 + K/2])]+1/2*[(-A + B)*(B - C)]-1/4*[(A - K)*(-B + K)]-1/2*[(-B + K)*(-C + K)]
3.3_exercise_23,714,0,0,[(-B + [A/2 + K/2])*(-[A/2 + C/2] + [-C/2 + 3*[A/3 + B/3 + K/3]/2])]+1/2*[(-A + B)*(B - C)]-1/4*[(A - K)*(-B + K)]-1/2*[(-B + K)*(-C + K)]
3.3_exercise_23,715,1,0,[(-B + [A/2 + K/2])*(-C + [A/2 + [-A + B + K]/2])]+1/2*[(-A + B)*(B - C)]-1/4*[(A - K)*(-B + K)]-1/2*[(-B + K)*(-C + K)]
3.3_exercise_23,716,0,0,[(-B + [A/2 + K/2])*(-C + [-A/2 + 3*[A/3 + B/3 + K/3]/2])]+1/2*[(-A + B)*(B - C)]-1/4*[(A - K)*(-B + K)]-1/2*[(-B + K)*(-C + K)]
3.3_exercise_23,718,0,0,[(-B + K)*(-C + K)]-[(-A + B)*(B - C)]-2*[(-B + [A/2 + K/2])*(-[A/2 - B/2 + C] + [A/2 + K/2])]+1/2*[(A - K)*(-B + K)]
3.3_exercise_23,719,0,0,[(-B + K)*(-C + K)]-[(-A + B)*(B - C)]-2*[(-B + [A/2 + K/2])*(-[C/2 + [A - B + C]/2] + [A/2 + K/2])]+1/2*[(A - K)*(-B + K)]
3.3_exercise_23,720,1,1,[(-B + K)*(-C + K)]-[(-A + B)*(B - C)]-2*[(-B + [A/2 + K/2])*(-[A/2 - B/2 + C/2 + C/2] + [A/2 + K/2])]+1/2*[(A - K)*(-B + K)]
3.3_exercise_24,719,0,0,[2*(-A + B)*(B - C) + (-C + [-2*A + 2*B + H])*(C - [A + B - H])]+[(-A + [2*[-A/2 + C/2 + H/2 + H/2] - H])*(-B + [A + C - H])]
3.3_exercise_24,976,1,1,[(-B + [A + C - H])*(-[A/2 + H/2] + [-A/2 + C/2 + H])]+[(-A + [-B + C + H])*(-A + [B - C + C/2 + H/2])]+[(-A + B)*(B - C)]
3.3_exercise_24,3764,1,0,[(-A + [2*[-A/2 + C/2 + H] - H])*([A - B + C] - H) + 4*(B - [A + C - [C/2 + H/2]])*([C/2 + H/2] - [A/2 + B/2])]+2*[(-A + B)*(B - C)]
3.3_exercise_24,4120,1,1,[(B - [A + C - [C/2 + H/2]])*([C/2 + H/2] - [A/2 + B/2])]+1/2*[(-A + B)*(B - C)]+1/2*[([A - B + C] - H)*(-[A/2 + A/2 - C/2 + H/2] + H)]
3.3_exercise_24,4789,1,0,[(-A + B)*(B - C) + (-A + [-B + C + H])*(-A + [B - C + C/2 + H/2])]+1/2*[(-A + [-A + C + H])*(A - [-C + 2*[B/2 + H/2]])]
3.3_exercise_24,4932,1,1,[(-H + [-A - A + C + H + H])*(-H + [A - B + C])]+2*[(-A + [-B + C + H])*(-A + [B - C + C/2 + H/2])]+2*[(-A + B)*(B - C)]
3.3_exercise_24,6187,1,1,[(-A + [2*H - [A - C + H]])*(-H + [-B + 2*[A/2 + C/2]])]+2*[(-A + B)*(B - C)]+2*[(-A + [B - C + C/2 + H/2])*(-[A + B - C] + H)]
3.3_exercise_24,6207,1,1,[(A - H)*(C - [-A + B + H])]-[(-A + B)*(B - C)]-2*[(-C + [[-2*A + 2*B + C]/2 + H/2])*(-[A/2 + B/2] + [C/2 + H/2])]-1/2*[(A - [B - C + H])*(C - H)]
3.3_exercise_24,6628,1,1,[(A - H)*(A - [-C + 2*[B/2 + H/2]])]-2*[(-[-B + 2*[A/2 + C/2]] + [C/2 + H/2])*([C/2 + H/2] - [A/2 + B/2])]-[(-A + B)*(B - C)]-1/2*[(C - H)*([-B + 2*[A/2 + C/2]] - H)]
3.3_exercise_24,7071,1,1,[(A - H)*(C - [-A + 2*[B/2 + H/2]])]-[(-A + B)*(B - C)]-[(-A + [-C + 2*[B/2 + [C/2 + H/2]/2]])*(-[A + B - C] + H)]-1/2*[(A - [B - C + H])*(C - H)]
3.3_exercise_24,8570,1,1,[(C - [-A + B + H])*(-[A/2 + H/2] + [H/2 + [-A + C + H]/2])]+2*[(-[-B + 2*[A/2 + C/2]] + [C/2 + H/2])*([C/2 + H/2] - [A/2 + B/2])]+[(-A + B)*(B - C)]
3.3_exercise_24,10658,1,1,[(-A + B)*(B - C) + (C - [A + B - H])*(-A + [B - C + C/2 + H/2])]+1/2*[(-A + [C - 2*[A/2 + H/2] + 2*H])*(C - [-A + B + H])]
3.3_exercise_24,11221,1,1,[2*(-A + B)*(B - C) + ([-2*A + 2*[C/2 + H/2] + H] - H)*(C - [-A + 2*[B/2 + H/2]])]+[(-A + [-B + C + H])*(-C + [-2*A + 2*B + H])]
3.3_exercise_24,11773,1,1,[2*(-A + B)*(B - C) + ([-A - A + C + H + H] - H)*(C - [-A + 2*[B/2 + H/2]])]+2*[(-B + [-A + C + H])*(B - [A + C - [C/2 + H/2]])]
3.3_exercise_24,12175,1,1,[(-H + [-A - A + C + H + H])*(-H + [-B + 2*[A/2 + C/2]])]+2*[(-A + B)*(B - C) + (-B + [-A + C + H])*(B - [-[C/2 + H/2] + 2*(A/2 + C/2)])]
3.3_exercise_24,12704,0,1,[(-A + B)*(B - C) + (C - [A + B - H])*(-A + [C/2 + [2*B - 2*C + H]/2])]+2*[(-[B/2 + H/2] + [A/2 + C/2])*(-[A - C/2 + H/2] + H)]
3.3_exercise_24,13366,0,0,[(-A + [2*[C/2 + H/2] + H - 2*(A/2 + H/2)])*(-B + [A + C - H])]+4*[(-[A - B + C] + [C/2 + H/2])*([C/2 + H/2] - [A/2 + B/2])]+2*[(-A + B)*(B - C)]
3.3_exercise_24,15021,1,0,[(-A + [-A + C + H])*(C - [-A + 2*[B/2 + H/2]])]+2*[(-A + B)*(B - C)]+4*[(-A + [-C + 2*[B/2 + [C/2 + H/2]/2]])*([C/2 + H/2] - [A/2 + B/2])]
3.3_exercise_24,17202,1,0,[(-A + [-B + C + H])*(-C + [-2*A + 2*B + H])]+2*[(-A + B)*(B - C)]+[(-A + [3*[C/3 + 2*H/3] - 2*(A/2 + H/2)])*(A - [B - C + H])]
3.3_exercise_24,17333,1,1,[(-C + [-A + B + C/2 + H/2])*([C/2 + H/2] - [A/2 + B/2]) + (-[A/2 + H/2] + [-A/2 + C/2 + H/2 + H/2])*(-[B/2 + H/2] + [A/2 + C/2])]+1/2*[(-A + B)*(B - C)]
3.3_exercise_24,18667,0,0,[(A - [-C + 2*[B/2 + H/2]])*(H - [A - C/2 + H/2])]+[(-A + B)*(B - C)]+[(B - [A + C/2 - H/2])*(C - [A + B - H])]
